companyNumber,companyName,sicCodes,companyType,cashInBank,financialYearEnd,dateOfIncorporation,ageOfCompany,location,country,postcode,streetAddress
14247688,PROFESSIONAL BUILDING SERVICES MARIUS LTD,['41202'],ltd, None, 'None',2022-07-21,1,Southport,England,PR9 0DY,56 Promenade
12249629,LANDSCAPE SOLUTIONS (WARRINGTON) LIMITED,['43290'],ltd,1,'2021-10-31',2019-10-08,4,Southport,England,PR9 7NG,6-8 Botanic Road
12249629,LANDSCAPE SOLUTIONS (WARRINGTON) LIMITED,['43290'],ltd, 1, '2020-10-31',2019-10-08,4,Southport,England,PR9 7NG,6-8 Botanic Road
11166423,EVARISTO ESTATES LTD,['98000'],ltd,None,'2022-12-31',2018-01-23,5,Southport,England,PR8 4JR,Suite 17 Birkdale Business Centre
11166423,EVARISTO ESTATES LTD,['98000'],ltd, 35053, '2022-01-31',2018-01-23,5,Southport,England,PR8 4JR,Suite 17 Birkdale Business Centre
11663355,NEW VENTURES NORTH WEST LTD,['47810'],ltd,530,'2020-11-30',2018-11-06,5,Southport,England,PR9 0BX,20 Nevill Street
11663355,NEW VENTURES NORTH WEST LTD,['47810'],ltd, 1493, '2019-11-30',2018-11-06,5,Southport,England,PR9 0BX,20 Nevill Street
13237320,RONG'S LTD,['56103'],ltd,None,'2022-05-31',2021-03-02,2,Southport,England,PR8 1BX,70 Tulketh Street
13237320,RONG'S LTD,['56103'],ltd, None, '2022-05-31',2021-03-02,2,Southport,England,PR8 1BX,70 Tulketh Street
08732579,HATFIELD ACCOUNTANCY SERVICES LIMITED,['69201'],ltd,None,'2022-10-31',2013-10-15,10,Southport,England,PR8 2NG,28 Waterloo Road
08732579,HATFIELD ACCOUNTANCY SERVICES LIMITED,['69201'],ltd, None, '2021-10-31',2013-10-15,10,Southport,England,PR8 2NG,28 Waterloo Road
12433366,SECURE MY DOOR UK LTD,['43210'],ltd,None,'None',2020-01-30,3,Southport,England,PR9 7EY,100 Sidney Road
12433366,SECURE MY DOOR UK LTD,['43210'],ltd, None, 'None',2020-01-30,3,Southport,England,PR9 7EY,100 Sidney Road
12455522,CLEANMAN LTD,['81210'],ltd,19420,'2021-02-28',2020-02-11,3,Southport,England,PR8 1BW,11 Bridge Street
12455522,CLEANMAN LTD,['81210'],ltd, None, 'None',2020-02-11,3,Southport,England,PR8 1BW,11 Bridge Street
08215317,COMPLETE BEAUTY AESTHETICS LTD,['96020'],ltd,None,'2022-09-30',2012-09-14,11,Southport,England,PR9 9PB,37 Hesketh Road
08215317,COMPLETE BEAUTY AESTHETICS LTD,['96020'],ltd, 14183, '2021-09-30',2012-09-14,11,Southport,England,PR9 9PB,37 Hesketh Road
09223185,FABULOUS FURNITURE (SOUTHPORT) LIMITED,['47599'],ltd,43727,'2020-03-31',2014-09-17,9,Southport,England,PR9 0AY,479-481 Lord Street
09223185,FABULOUS FURNITURE (SOUTHPORT) LIMITED,['47599'],ltd, None, '2020-03-31',2014-09-17,9,Southport,England,PR9 0AY,479-481 Lord Street
11918451,HORFIIN LEISURE LTD,['56302'],ltd,None,'None',2019-04-01,4,Southport,England,PR9 0DN,67 Bath Street
11918451,HORFIIN LEISURE LTD,['56302'],ltd, None, 'None',2019-04-01,4,Southport,England,PR9 0DN,67 Bath Street
12002108,A A SEDDON LTD,['56102'],ltd,100,'2020-05-31',2019-05-17,4,Southport,England,PR8 1SE,5 Duke Street
12002108,A A SEDDON LTD,['56102'],ltd, None, 'None',2019-05-17,4,Southport,England,PR8 1SE,5 Duke Street
09398821,NP FLOORING LTD,['43330'],ltd,None,'2022-03-31',2015-01-21,8,Southport,England,PR8 6PY,6 Scarisbrick New Road
09398821,NP FLOORING LTD,['43330'],ltd, 613, '2021-01-31',2015-01-21,8,Southport,England,PR8 6PY,6 Scarisbrick New Road
11418418,TESORO NERO LTD,['47910'],ltd,None,'2021-12-31',2018-06-15,5,Southport,England,PR8 1JR,Hesketh Mount  92-96 Lord Street
11418418,TESORO NERO LTD,['47910'],ltd, None, '2020-12-31',2018-06-15,5,Southport,England,PR8 1JR,Hesketh Mount  92-96 Lord Street
10974554,HILL PLUMBING AND MAINTENANCE LIMITED,['43220'],ltd,None,'2019-09-28',2017-09-21,6,Southport,England,PR9 9AY,31 Manchester Road
10974554,HILL PLUMBING AND MAINTENANCE LIMITED,['43220'],ltd, 2800, '2018-09-30',2017-09-21,6,Southport,England,PR9 9AY,31 Manchester Road
14382803,MELEBARN LTD,['47910'],ltd,None,'None',2022-09-28,1,Southport,England,PR8 2QN,10 Daneway
14382803,MELEBARN LTD,['47910'],ltd, None, 'None',2022-09-28,1,Southport,England,PR8 2QN,10 Daneway
10097169,MADISON ENTERPRISES LIMITED,['70229'],ltd,162563,'2021-12-31',2016-04-01,7,Southport,England,PR9 9LY,Railex Business Centre Crossens Way
10097169,MADISON ENTERPRISES LIMITED,['70229'],ltd, 229822, '2020-12-31',2016-04-01,7,Southport,England,PR9 9LY,Railex Business Centre Crossens Way
09358001,GRACE HOSPITALITY LIMITED,['56302'],ltd,None,'None',2014-12-17,9,Southport,England,PR8 2DS,51 Weld Road
09358001,GRACE HOSPITALITY LIMITED,['56302'],ltd, None,'None',2014-12-17,9,Southport,England,PR8 2DS,51 Weld Road
06399901,CREATIVE DESIGN AND BUILD (NORTH WEST) LIMITED,"['41100', '43320']",ltd,147549,'2021-12-31',2007-10-16,16,Southport,England,PR8 4JR,Suite 17 Birkdale Business Centre
06399901,CREATIVE DESIGN AND BUILD (NORTH WEST) LIMITED,"['41100', '43320']",ltd, 506, '2020-12-31',2007-10-16,16,Southport,England,PR8 4JR,Suite 17 Birkdale Business Centre
10196600,LUSSO TESORO HOLDINGS LIMITED,['96090'],ltd,1072108,'2021-12-31',2016-05-24,7,Southport,England,PR8 4HQ,Southport Business Park
10196600,LUSSO TESORO HOLDINGS LIMITED,['96090'],ltd, 447487, '2020-12-31',2016-05-24,7,Southport,England,PR8 4HQ,Southport Business Park
08021238,MEDIC4 LIMITED,['86900'],ltd,159989,'2021-12-31',2012-04-05,11,Southport,England,PR9 0PQ,40 Hoghton Street
08021238,MEDIC4 LIMITED,['86900'],ltd, 151702, '2020-12-31',2012-04-05,11,Southport,England,PR9 0PQ,40 Hoghton Street
08717383,TECHEDIA LIMITED,['62020'],ltd,None,'2023-01-31',2013-10-03,10,Southport,England,PR8 1AP,The Cloisters
08717383,TECHEDIA LIMITED,['62020'],ltd, 57742, '2022-01-31',2013-10-03,10,Southport,England,PR8 1AP,The Cloisters
12944600,FORTY SEVEN OVINGTON LTD,['56302'],ltd,None,'2021-10-31',2020-10-12,3,Southport,England,PR8 6JW,47 Ovington Drive
12944600,FORTY SEVEN OVINGTON LTD,['56302'],ltd, None, 'None',2020-10-12,3,Southport,England,PR8 6JW,47 Ovington Drive
13547267,THOLLAND LTD,"['25730', '33120']",ltd,None,'None',2021-08-04,2,Southport,England,PR9 9BT,59 Hawkshead Street
13547267,THOLLAND LTD,"['25730', '33120']",ltd, None,'None',2021-08-04,2,Southport,England,PR9 9BT,59 Hawkshead Street
14416242,EMMA BEESLEY CONSULTANT PSYCHOLOGIST LTD,['86900'],ltd,None,'None',2022-10-13,1,Southport,England,PR8 2AG,24 Aughton Road
14416242,EMMA BEESLEY CONSULTANT PSYCHOLOGIST LTD,['86900'],ltd, None, 'None',2022-10-13,1,Southport,England,PR8 2AG,24 Aughton Road
12230868,SULTAN'S PIZZA LIMITED,['56103'],ltd,54,'2023-08-31',2019-09-27,4,Southport,England,PR9 0TH,51 London Street
12230868,SULTAN'S PIZZA LIMITED,['56103'],ltd, 54, '2022-08-31',2019-09-27,4,Southport,England,PR9 0TH,51 London Street
13211238,M JOHN ENGINEERING LTD,"['42990', '71129']",ltd,None,'2023-03-31',2021-02-18,2,Southport,England,PR8 3AL,19 Clovelly Drive
13211238,M JOHN ENGINEERING LTD,"['42990', '71129']",ltd, None, '2022-03-31',2021-02-18,2,Southport,England,PR8 3AL,19 Clovelly Drive
13913659,HONEYBEE MEDICAL SERVICES LTD,['86900'],ltd,1,'2023-02-28',2022-02-14,1,Southport,England,PR8 5ED,136 Blowick Moss Lane
13913659,HONEYBEE MEDICAL SERVICES LTD,['86900'],ltd, None, 'None',2022-02-14,1,Southport,England,PR8 5ED,136 Blowick Moss Lane
10397704,WILLIAMS & CO. CONSTRUCTION LTD,['43290'],ltd,None,'2022-09-30',2016-09-27,7,Southport,England,PR9 0NZ,Adelphi Chambers  30 Hoghton Street
10397704,WILLIAMS & CO. CONSTRUCTION LTD,['43290'],ltd, 40689, '2021-09-30',2016-09-27,7,Southport,England,PR9 0NZ,Adelphi Chambers  30 Hoghton Street
14417318,WGR CARAVANS LIMITED,['55300'],ltd,None,'None',2022-10-13,1,Southport,England,PR9 8DF,Riverside Leisure Centre
14417318,WGR CARAVANS LIMITED,['55300'],ltd, None, 'None',2022-10-13,1,Southport,England,PR9 8DF,Riverside Leisure Centre
14418820,THE CONSCIOUS COURIER LTD,['49410'],ltd,None,'None',2022-10-14,1,Southport,England,PR9 9TH,40 Marshside Road
14418820,THE CONSCIOUS COURIER LTD,['49410'],ltd, None, 'None',2022-10-14,1,Southport,England,PR9 9TH,40 Marshside Road
12365164,CARDINAL MEDICAL SERVICES LTD,['86900'],ltd,182,'2021-12-31',2019-12-16,4,Southport,England,PR8 2AT,6 Lulworth Road
12365164,CARDINAL MEDICAL SERVICES LTD,['86900'],ltd, 778, '2020-12-31',2019-12-16,4,Southport,England,PR8 2AT,6 Lulworth Road
13198305,JEFICAS LIMITED,['47910'],ltd,100,'2022-02-28',2021-02-12,2,Southport,England,PR8 1DQ,Pelican House  119c Eastbank Street
13198305,JEFICAS LIMITED,['47910'],ltd, None, 'None',2021-02-12,2,Southport,England,PR8 1DQ,Pelican House  119c Eastbank Street
09977104,RAD STUNTS LTD,['90010'],ltd,10578,'2022-01-31',2016-01-29,7,Southport,England,PR8 1DQ,Williams & Co Accountants Pelican House  119c Eastbank Street
09977104,RAD STUNTS LTD,['90010'],ltd, 3438, '2021-01-31',2016-01-29,7,Southport,England,PR8 1DQ,Williams & Co Accountants Pelican House  119c Eastbank Street
14419476,DH COIR LIMITED,['46110'],ltd,None,'None',2022-10-14,1,Southport,England,PR8 4QB,1 Hillside Road
14419476,DH COIR LIMITED,['46110'],ltd, None, 'None',2022-10-14,1,Southport,England,PR8 4QB,1 Hillside Road
01133865,MAYFAIR COURT (SOUTHPORT) LIMITED,['98000'],ltd,75,'2023-06-24',1973-09-12,50,Southport,England,PR9 9NW,Flat 6
01133865,MAYFAIR COURT (SOUTHPORT) LIMITED,['98000'],ltd, 1269, '2022-06-24',1973-09-12,50,Southport,England,PR9 9NW,Flat 6
09408826,GYMNASTICS & TUMBLING LTD,['93199'],ltd,138,'2023-01-31',2015-01-27,8,Southport,England,PR8 3DB,41 Halsall Rd
09408826,GYMNASTICS & TUMBLING LTD,['93199'],ltd, 329, '2022-01-31',2015-01-27,8,Southport,England,PR8 3DB,41 Halsall Rd
13499179,M41 MANAGEMENT COMPANY LTD,['98000'],ltd,100,'2022-07-31',2021-07-07,2,Southport,England,PR8 5AB,Office 7 37-39 Shakespeare Street
13499179,M41 MANAGEMENT COMPANY LTD,['98000'],ltd, None, 'None',2021-07-07,2,Southport,England,PR8 5AB,Office 7 37-39 Shakespeare Street
14422839,COMMERCIAL RATING SPECIALISTS LIMITED,['70229'],ltd,None,'None',2022-10-17,1,Southport,England,PR8 4PH,209 Liverpool Road Birkdale
14422839,COMMERCIAL RATING SPECIALISTS LIMITED,['70229'],ltd, None, 'None',2022-10-17,1,Southport,England,PR8 4PH,209 Liverpool Road Birkdale
07027477,SANDA INVESTMENTS (UK) LIMITED,['82990'],ltd,35784,'2022-02-28',2009-09-23,14,Southport,England,PR8 2RJ,47 Osborne Road
07027477,SANDA INVESTMENTS (UK) LIMITED,['82990'],ltd, 96524, '2021-02-28',2009-09-23,14,Southport,England,PR8 2RJ,47 Osborne Road
08319464,MAJOR LOGISTICS LIMITED,['49410'],ltd,75,'2022-01-31',2012-12-05,11,Southport,England,PR9 8FF,4 Maesbrook Close
08319464,MAJOR LOGISTICS LIMITED,['49410'],ltd, None, '2021-01-31',2012-12-05,11,Southport,England,PR9 8FF,4 Maesbrook Close
12953758,RED APPLE CONSULTING LTD,['70229'],ltd,10486,'2022-10-31',2020-10-15,3,Southport,England,PR9 0NS,21a Hoghton Street
12953758,RED APPLE CONSULTING LTD,['70229'],ltd, 7914, '2021-10-31',2020-10-15,3,Southport,England,PR9 0NS,21a Hoghton Street
13162616,NORTH STAR FINANCE LIMITED,['64205'],ltd,1,'2022-01-31',2021-01-27,2,Southport,England,PR9 8NN,11 Larkfield Lane
13162616,NORTH STAR FINANCE LIMITED,['64205'],ltd, None, 'None',2021-01-27,2,Southport,England,PR9 8NN,11 Larkfield Lane
01850078,HOMEPALACE LIMITED,['68320'],ltd,None,'2023-03-31',1984-09-21,39,Southport,England,PR9 0US,12 Post Office Avenue
01850078,HOMEPALACE LIMITED,['68320'],ltd, 3195, '2022-03-31',1984-09-21,39,Southport,England,PR9 0US,12 Post Office Avenue
06490444,CRYOCELL LIMITED,['86900'],ltd,121758,'2022-01-31',2008-01-31,15,Southport,England,PR9 7NG,6-8 Botanic Road
06490444,CRYOCELL LIMITED,['86900'],ltd, 104096, '2021-01-31',2008-01-31,15,Southport,England,PR9 7NG,6-8 Botanic Road
06737841,DAVID HALSALL SONS & DAUGHTER REMOVALS LTD,['52290'],ltd,68403,'2022-01-31',2008-10-30,15,Southport,England,PR9 7NG,6-8 Botanic Road
06737841,DAVID HALSALL SONS & DAUGHTER REMOVALS LTD,['52290'],ltd, None, '2021-01-31',2008-10-30,15,Southport,England,PR9 7NG,6-8 Botanic Road
04907148,S.J. HARGREAVES (SCRAP METAL) LIMITED,['38320'],ltd,None,'2022-10-31',2003-09-22,20,Southport,England,PR8 4PH,209 Liverpool Road
04907148,S.J. HARGREAVES (SCRAP METAL) LIMITED,['38320'],ltd, 133279, '2021-10-31',2003-09-22,20,Southport,England,PR8 4PH,209 Liverpool Road
04917467,HEATHFIELDS (BURSCOUGH) MANAGEMENT COMPANY LIMITED,['98000'],private-limited-guarant-nsc,None,'2022-12-31',2003-10-01,20,Southport,England,PR9 0NS,Charlotte House  35-37 Hoghton Street
04917467,HEATHFIELDS (BURSCOUGH) MANAGEMENT COMPANY LIMITED,['98000'],private-limited-guarant-nsc, None, '2021-12-31',2003-10-01,20,Southport,England,PR9 0NS,Charlotte House  35-37 Hoghton Street
09409160,FORMBY BUILDING PROJECTS LIMITED,['41100'],ltd,4010,'2018-01-31',2015-01-27,8,Southport,England,PR8 4PH,209 Liverpool Road Birkdale
09409160,FORMBY BUILDING PROJECTS LIMITED,['41100'],ltd, 649, '2017-01-31',2015-01-27,8,Southport,England,PR8 4PH,209 Liverpool Road Birkdale
10459785,ALL SORTED FINANCIAL PLANNING LIMITED,['66220'],ltd,None,'2022-11-30',2016-11-02,7,Southport,England,PR9 0SN,4 Rose Hill
10459785,ALL SORTED FINANCIAL PLANNING LIMITED,['66220'],ltd, 13276, '2021-11-30',2016-11-02,7,Southport,England,PR9 0SN,4 Rose Hill
11633351,KS-HGV LTD,['49410'],ltd,326,'2022-10-31',2018-10-21,5,Southport,England,PR8 1QY,13 Promenade
11633351,KS-HGV LTD,['49410'],ltd, 137, '2021-10-31',2018-10-21,5,Southport,England,PR8 1QY,13 Promenade
13565935,PINK DOG PARADISE LTD,['96090'],ltd,None,'None',2021-08-13,2,Southport,England,PR9 7SA,Units 18 & 19 Russell Road
13565935,PINK DOG PARADISE LTD,['96090'],ltd, None,'None',2021-08-13,2,Southport,England,PR9 7SA,Units 18 & 19 Russell Road
09898399,MJK LOWTON LTD,['86230'],ltd,31435,'2022-09-29',2015-12-02,8,Southport,England,PR8 1DQ,Williams & Co Accountants Pelican House  119c Eastbank Street
09898399,MJK LOWTON LTD,['86230'],ltd, None, '2021-09-29',2015-12-02,8,Southport,England,PR8 1DQ,Williams & Co Accountants Pelican House  119c Eastbank Street
08741470,365 SUPPORT LIMITED,['86900'],ltd,388258,'2022-02-28',2013-10-21,10,Southport,England,PR9 0SS,1 Sussex Road
08741470,365 SUPPORT LIMITED,['86900'],ltd, 147549, '2021-02-28',2013-10-21,10,Southport,England,PR9 0SS,1 Sussex Road
12234240,SHARMA PRIVATE ENTERPRISES LTD,['86900'],ltd,None,'2022-09-30',2019-09-30,4,Southport,England,PR8 5QD,73 Langford Drive
12234240,SHARMA PRIVATE ENTERPRISES LTD,['86900'],ltd, 1, '2021-09-30',2019-09-30,4,Southport,England,PR8 5QD,73 Langford Drive
14391331,ROBANDS PERSONAL PRINTING LTD,['18129'],ltd,None,'None',2022-10-02,1,Southport,England,PR8 2QF,92 Chatsworth Road
14391331,ROBANDS PERSONAL PRINTING LTD,['18129'],ltd, None, 'None',2022-10-02,1,Southport,England,PR8 2QF,92 Chatsworth Road
14389852,MOONLIGHT PROMOTIONS NW LTD,['90010'],ltd,None,'None',2022-09-30,1,Southport,England,PR8 4JJ,3 Poppy Close
14389852,MOONLIGHT PROMOTIONS NW LTD,['90010'],ltd, None, 'None',2022-09-30,1,Southport,England,PR8 4JJ,3 Poppy Close
14390932,MERIDIAN DIPLOMATIC FACILITATION SERVICES LTD,['84220'],ltd,None,'None',2022-10-02,1,Southport,England,PR9 0EZ,Flat 4 10a Leicester Street
14390932,MERIDIAN DIPLOMATIC FACILITATION SERVICES LTD,['84220'],ltd, None, 'None',2022-10-02,1,Southport,England,PR9 0EZ,Flat 4 10a Leicester Street
11100092,HYPNOTHERAPY NORTH WEST LTD,"['86900', '99999']",ltd,1,'2021-12-31',2017-12-06,6,Southport,England,PR9 8ET,Banks Printers  13 Church Road
11100092,HYPNOTHERAPY NORTH WEST LTD,"['86900', '99999']",ltd, 1, '2020-12-31',2017-12-06,6,Southport,England,PR9 8ET,Banks Printers  13 Church Road
13649781,79TH CLIENT LIMITED,['96090'],ltd,None,'2022-12-31',2021-09-29,2,Southport,England,PR8 4HQ,Southport Business Park
13649781,79TH CLIENT LIMITED,['96090'],ltd, None, '2022-12-31',2021-09-29,2,Southport,England,PR8 4HQ,Southport Business Park
04918653,ELIZABETH COURT (FLAT MANAGEMENT) COMPANY LIMITED,['98000'],private-limited-guarant-nsc,None,'2022-12-31',2003-10-01,20,Southport,England,PR9 0NS,35-37 Hoghton Street
04918653,ELIZABETH COURT (FLAT MANAGEMENT) COMPANY LIMITED,['98000'],private-limited-guarant-nsc, None, '2021-12-31',2003-10-01,20,Southport,England,PR9 0NS,35-37 Hoghton Street
03444449,BERWYN COURT (7-12) LIMITED,['98000'],ltd,6,'2022-10-31',1997-10-03,26,Southport,England,PR9 0NS,Anthony James   35-37 Hoghton Street
03444449,BERWYN COURT (7-12) LIMITED,['98000'],ltd, 6, '2021-10-31',1997-10-03,26,Southport,England,PR9 0NS,Anthony James   35-37 Hoghton Street
08901713,CREATIVE DESIGN & BUILD CONTRACTS LTD,['41100'],ltd,None,'2022-12-31',2014-02-19,9,Southport,England,PR8 4JR,Suite 17 Birkdale Business Centre
08901713,CREATIVE DESIGN & BUILD CONTRACTS LTD,['41100'],ltd, 11534, '2022-02-28',2014-02-19,9,Southport,England,PR8 4JR,Suite 17 Birkdale Business Centre
OC429096,MARSHALL PROPERTY LETTINGS LLP,['None'],llp,None,'2022-03-31',2019-10-03,4,Southport,England,PR8 1JB,50b Part Street
OC429096,MARSHALL PROPERTY LETTINGS LLP,['None'],llp, None, '2021-03-31',2019-10-03,4,Southport,England,PR8 1JB,50b Part Street
12905292,CRADLE CONSULTANCY CIC,['86900'],private-limited-guarant-nsc,None,'2022-02-28',2020-09-25,3,Southport,England,PR8 1JR,Hesketh Mount Office 8  92-96 Lord Street
12905292,CRADLE CONSULTANCY CIC,['86900'],private-limited-guarant-nsc, None, '2022-02-28',2020-09-25,3,Southport,England,PR8 1JR,Hesketh Mount Office 8  92-96 Lord Street
12870340,NEW CUT GARDENS MANAGEMENT COMPANY LIMITED,['98000'],private-limited-guarant-nsc,None,'2022-09-30',2020-09-10,3,Southport,England,PR9 0PR,71-73 Hoghton Street
12870340,NEW CUT GARDENS MANAGEMENT COMPANY LIMITED,['98000'],private-limited-guarant-nsc, 0, '2021-09-30',2020-09-10,3,Southport,England,PR9 0PR,71-73 Hoghton Street
12359712,KEY STAGE PHOTOGRAPHY LIMITED,['96090'],ltd,1,'2020-12-31',2019-12-11,4,Southport,England,PR9 7NE,The Gate House  102 Botanic Road
12359712,KEY STAGE PHOTOGRAPHY LIMITED,['96090'],ltd, None, 'None',2019-12-11,4,Southport,England,PR9 7NE,The Gate House  102 Botanic Road
12929480,M-PROVE CONSULTANCY LTD,['70229'],ltd,44652,'2022-10-31',2020-10-05,3,Southport,England,PR8 3NS,693 Liverpool Road
12929480,M-PROVE CONSULTANCY LTD,['70229'],ltd, 35254, '2021-10-31',2020-10-05,3,Southport,England,PR8 3NS,693 Liverpool Road
12197237,CURRY HOUSE (HILLSIDE) LTD,['56103'],ltd,3507,'2020-09-30',2019-09-09,4,Southport,England,PR8 3BY,3 Crown Buildings
12197237,CURRY HOUSE (HILLSIDE) LTD,['56103'],ltd, None, 'None',2019-09-09,4,Southport,England,PR8 3BY,3 Crown Buildings
14401539,OLS GROUP LIMITED,['56101'],ltd,None,'None',2022-10-06,1,Southport,England,PR8 1SE,5 Duke Street
14401539,OLS GROUP LIMITED,['56101'],ltd, None, 'None',2022-10-06,1,Southport,England,PR8 1SE,5 Duke Street
02970659,KARAS PLATING LIMITED,['25610'],ltd,None,'None',1994-09-22,29,Southport,England,PR9 0PR,71-73 Hoghton Street
02970659,KARAS PLATING LIMITED,['25610'],ltd, None,'None',1994-09-22,29,Southport,England,PR9 0PR,71-73 Hoghton Street
10427196,M.V.C.TOMA LTD,['49410'],ltd,955,'2020-09-30',2016-10-13,7,Southport,England,PR9 0EZ,26 Leicester Street
10427196,M.V.C.TOMA LTD,['49410'],ltd, 5499, '2019-09-30',2016-10-13,7,Southport,England,PR9 0EZ,26 Leicester Street
07103159,BIOGAS OPTIMISATION UK LTD,['47990'],ltd,None,'2020-12-31',2009-12-12,14,Southport,England,PR8 2AF,4b Aughton Road
07103159,BIOGAS OPTIMISATION UK LTD,['47990'],ltd, None, '2019-12-31',2009-12-12,14,Southport,England,PR8 2AF,4b Aughton Road
12248499,FLOORING ENTERPRISES LIMITED,['64209'],ltd,None,'2022-08-31',2019-10-08,4,Southport,England,PR8 6BT,22-24 Hart Street
12248499,FLOORING ENTERPRISES LIMITED,['64209'],ltd, 21292, '2021-08-31',2019-10-08,4,Southport,England,PR8 6BT,22-24 Hart Street
12350681,PANSHOP GROUP UK LTD,['96090'],ltd,None,'None',2019-12-05,4,Southport,England,PR9 7QL,82a High Park Road
12350681,PANSHOP GROUP UK LTD,['96090'],ltd, None, 'None',2019-12-05,4,Southport,England,PR9 7QL,82a High Park Road
13121725,RESOLVE FINANCIAL LIMITED,['70221'],ltd,55266,'2022-03-31',2021-01-08,2,Southport,England,PR9 0JP,30 Lathom Road
13121725,RESOLVE FINANCIAL LIMITED,['70221'],ltd, 100, '2021-03-31',2021-01-08,2,Southport,England,PR9 0JP,30 Lathom Road
09183990,ECOCOM LIMITED,['46180'],ltd,2000,'2022-08-31',2014-08-20,9,Southport,England,PR8 6LB,5 Beatty Road
09183990,ECOCOM LIMITED,['46180'],ltd, 2000, '2021-08-31',2014-08-20,9,Southport,England,PR8 6LB,5 Beatty Road
14407745,PARAGON SPORTS STORE LIMITED,['47640'],ltd,None,'None',2022-10-10,1,Southport,England,L37 3NF,40 Church Road
14407745,PARAGON SPORTS STORE LIMITED,['47640'],ltd, None, 'None',2022-10-10,1,Southport,England,L37 3NF,40 Church Road
14408070,SUSHIFUSION21 LTD,['56290'],ltd,None,'None',2022-10-10,1,Southport,England,PR9 0BS,21-21a Stanley Street
14408070,SUSHIFUSION21 LTD,['56290'],ltd, None, 'None',2022-10-10,1,Southport,England,PR9 0BS,21-21a Stanley Street
14408074,VICTORIA I CLEANING SERVICES LIMITED,['81210'],ltd,None,'None',2022-10-10,1,Southport,England,PR8 1HS,40 Talbot Street
14408074,VICTORIA I CLEANING SERVICES LIMITED,['81210'],ltd, None, 'None',2022-10-10,1,Southport,England,PR8 1HS,40 Talbot Street
09775971,AMC PROPERTY SOLUTIONS LTD,['68209'],ltd,None,'2022-09-30',2015-09-14,8,Southport,England,PR8 2ER,56 Grosvenor Road
09775971,AMC PROPERTY SOLUTIONS LTD,['68209'],ltd, 185704, '2021-09-30',2015-09-14,8,Southport,England,PR8 2ER,56 Grosvenor Road
14407183,DKH PROJECTS LTD,['71122'],ltd,None,'None',2022-10-10,1,Southport,England,PR8 2AZ,19 19 Weld Road
14407183,DKH PROJECTS LTD,['71122'],ltd, None, 'None',2022-10-10,1,Southport,England,PR8 2AZ,19 19 Weld Road
12252582,PSG1 LTD,"['46150', '46160', '46439', '46520']",ltd,None,'None',2019-10-09,4,Southport,England,PR8 2BW,The Cedars  11 Westcliffe Road
12252582,PSG1 LTD,"['46150', '46160', '46439', '46520']",ltd, None,'None',2019-10-09,4,Southport,England,PR8 2BW,The Cedars  11 Westcliffe Road
14348379,TICK LIST LIMITED,['43341'],ltd,None,'None',2022-09-09,1,Southport,England,PR8 3EE,1 Carr Lane
14348379,TICK LIST LIMITED,['43341'],ltd, None, 'None',2022-09-09,1,Southport,England,PR8 3EE,1 Carr Lane
10368550,SOUTHPORT PHARMACY GROUP LIMITED,['47730'],ltd,None,'2023-02-28',2016-09-09,7,Southport,England,PR8 4PH,209 Liverpool Road
10368550,SOUTHPORT PHARMACY GROUP LIMITED,['47730'],ltd, 24669, '2022-02-28',2016-09-09,7,Southport,England,PR8 4PH,209 Liverpool Road
07014355,CATALYST GROUP II LIMITED,['70229'],ltd,7676,'2022-03-30',2009-09-09,14,Southport,England,PR8 4PH,209 Liverpool Road
07014355,CATALYST GROUP II LIMITED,['70229'],ltd, 11202, '2021-03-30',2009-09-09,14,Southport,England,PR8 4PH,209 Liverpool Road
14348948,TRAINING RISK SOLUTIONS LIMITED,"['66210', '85590']",ltd,None,'None',2022-09-09,1,Southport,England,PR8 3NJ,43 Limont Road
14348948,TRAINING RISK SOLUTIONS LIMITED,"['66210', '85590']",ltd, None, 'None',2022-09-09,1,Southport,England,PR8 3NJ,43 Limont Road
13429954,H&J DISCOUNT BATHROOMS LTD,['47789'],ltd,42719,'2023-05-31',2021-05-31,2,Southport,England,PR8 1ND,21 Kingsway
13429954,H&J DISCOUNT BATHROOMS LTD,['47789'],ltd, 45815, '2022-05-31',2021-05-31,2,Southport,England,PR8 1ND,21 Kingsway
14324203,GRAND GLORY LIMITED,"['56210', '56301', '56302', '93120']",ltd,None,'None',2022-08-30,1,Southport,England,PR8 1RE,Ground Floor
14324203,GRAND GLORY LIMITED,"['56210', '56301', '56302', '93120']",ltd, None, 'None',2022-08-30,1,Southport,England,PR8 1RE,Ground Floor
08638683,CRAWFORD & JOHN LIMITED,"['62011', '73110', '74100', '74209']",ltd,None,'2022-08-31',2013-08-06,10,Southport,England,PR9 8ST,2 2 Ashby Road
08638683,CRAWFORD & JOHN LIMITED,"['62011', '73110', '74100', '74209']",ltd, 7048, '2021-08-31',2013-08-06,10,Southport,England,PR9 8ST,2 2 Ashby Road
01181297,PARKLANDS (SOUTHPORT) MANAGEMENT LIMITED,['99999'],private-limited-guarant-nsc,0,'2022-03-31',1974-08-20,49,Southport,England,PR9 7HX,Flat 5  10 Parklands
01181297,PARKLANDS (SOUTHPORT) MANAGEMENT LIMITED,['99999'],private-limited-guarant-nsc, 0, '2021-03-31',1974-08-20,49,Southport,England,PR9 7HX,Flat 5  10 Parklands
